pokemon_id,move_type,move_name,damage,eps,dps
191-sunkern,fast,Hoja Afilada,13,7,15.6
191-sunkern,fast,Corte,5,10,10
191-sunkern,main,Bomba Germen,55,-15.7,31.4
191-sunkern,main,Hierba Lazo,90,-19.2,41.5
191-sunkern,main,Energibola,90,-12.8,27.7
192-sunflora,fast,Hoja Afilada,13,7,15.6
192-sunflora,fast,Semilladora,8,12.7,8.7
192-sunflora,main,Tormenta Floral,110,-38.5,50.8
192-sunflora,main,Bomba Lodo,80,-21.7,34.8
192-sunflora,main,Rayo Solar,180,-20.4,44.1
192-sunflora,main,Lluevehojas,130,-40,62.4
193-yanma,fast,Ataque Ala,8,11.3,12
193-yanma,fast,Ataque Rápido,8,12.5,10
193-yanma,main,Golpe Aéreo,55,-13.8,27.5
193-yanma,main,Poder Pasado,70,-9.4,20
193-yanma,main,Viento Plata,70,-8.9,22.7
469-yanmega,fast,Picadura,5,12,12
469-yanmega,fast,Ataque Ala,8,11.3,12
469-yanmega,main,Golpe Aéreo,55,-13.8,27.5
469-yanmega,main,Zumbido,100,-13.5,32.4
469-yanmega,main,Poder Pasado,70,-9.4,20
194-wooper,fast,Disparo Lodo,5,11.7,10
194-wooper,fast,Pistola Agua,5,10,12
194-wooper,main,Excavar,100,-10.6,25.5
194-wooper,main,Bomba Fango,55,-14.3,28.7
194-wooper,main,Golpe Cuerpo,50,-17.4,26.3
194-wooper,main,Frustración Shadow,10,-16.5,5
194-wooper,main,Retribución Purified,35,-47.1,50
195-quagsire,fast,Disparo Lodo,5,11.7,10
195-quagsire,fast,Pistola Agua,5,10,12
195-quagsire,main,Terremoto,140,-27.8,46.7
195-quagsire,main,Roca Afilada,100,-43.5,43.5
195-quagsire,main,Bomba Lodo,80,-21.7,34.8
195-quagsire,main,Bomba Ácida,20,-16.7,6.7
195-quagsire,main,Frustración Shadow,10,-16.5,5
195-quagsire,main,Retribución Purified,35,-47.1,50
198-murkrow,fast,Picotazo,10,10,12
198-murkrow,fast,Finta,10,10,13.3
198-murkrow,main,Pulso Umbrío,80,-16.7,32
198-murkrow,main,Pico Taladro,65,-14.3,33.9
198-murkrow,main,Juego Sucio,70,-25,42
198-murkrow,main,Frustración Shadow,10,-16.5,5
198-murkrow,main,Retribución Purified,35,-47.1,50
430-honchkrow,fast,Picotazo,10,10,12
430-honchkrow,fast,Alarido,12,12.7,13.1
430-honchkrow,main,Pulso Umbrío,80,-16.7,32
430-honchkrow,main,Psíquico,90,-17.9,32.1
430-honchkrow,main,Pájaro Osado,130,-50,78
430-honchkrow,main,Ataque Aéreo,80,-25,48
430-honchkrow,main,Frustración Shadow,10,-16.5,5
430-honchkrow,main,Retribución Purified,35,-47.1,50
200-misdreavus,fast,Impresionar,8,12.7,8.7
200-misdreavus,fast,Infortunio,10,13.3,10
200-misdreavus,main,Pulso Umbrío,80,-16.7,26.7
200-misdreavus,main,Sombra Vil,50,-11.4,20.7
200-misdreavus,main,Viento Aciago,50,-14.3,26.1
200-misdreavus,main,Frustración Shadow,10,-16.5,5
200-misdreavus,main,Retribución Purified,35,-47.1,50
429-mismagius,fast,Golpe Bajo,7,11.4,10
429-mismagius,fast,Infortunio,10,13.3,10
429-mismagius,main,Pulso Umbrío,80,-16.7,26.7
429-mismagius,main,Bola Sombra,100,-16.7,40
429-mismagius,main,Brillo Mágico,100,-14.3,28.6
429-mismagius,main,Frustración Shadow,10,-16.5,5
429-mismagius,main,Retribución Purified,35,-47.1,50
201-unown,fast,Poder Oculto,15,10,10
201-unown,main,Combate,35,0,15.9
360-wynaut,fast,Salpicadura,0,11.6,0
360-wynaut,fast,Contraataque,12,8.9,13.3
360-wynaut,main,Manto Espejo,60,-19.2,27.7
202-wobbuffet,fast,Salpicadura,0,11.6,0
202-wobbuffet,fast,Contraataque,12,8.9,13.3
202-wobbuffet,fast,Encanto,20,7.3,13.3
202-wobbuffet,main,Manto Espejo,60,-19.2,27.7
202-wobbuffet,main,Frustración Shadow,10,-16.5,5
202-wobbuffet,main,Retribución Purified,35,-47.1,50
203-girafarig,fast,Placaje,5,10,12
203-girafarig,fast,Confusión,20,9.4,15
203-girafarig,fast,Doble Patada,10,13,10
203-girafarig,main,Rayo,80,-20,32
203-girafarig,main,Psíquico,90,-17.9,38.6
203-girafarig,main,Manto Espejo,60,-19.2,27.7
203-girafarig,main,Psicocolmillo,30,-27.5,30
204-pineco,fast,Picadura,5,12,12
204-pineco,fast,Placaje,5,10,10
204-pineco,main,Tumba Rocas,70,-15.6,21.9
204-pineco,main,Bucle Arena,60,-8.3,15
204-pineco,main,Giro Bola,80,-15.2,24.2
204-pineco,main,Frustración Shadow,10,-16.5,5
204-pineco,main,Retribución Purified,35,-47.1,50
205-forretress,fast,Picadura,5,12,12
205-forretress,fast,Estoicismo,15,10,12
205-forretress,main,Terremoto,140,-27.8,38.9
205-forretress,main,Tumba Rocas,70,-15.6,21.9
205-forretress,main,Bucle Arena,60,-8.3,15
205-forretress,main,Cuerpo Pesado,70,-23.8,40
205-forretress,main,Disparo Espejo,50,-13.8,25
205-forretress,main,Frustración Shadow,10,-16.5,5
205-forretress,main,Retribución Purified,35,-47.1,50
206-dunsparce,fast,Mordisco,6,8,12
206-dunsparce,fast,Impresionar,8,12.7,7.3
206-dunsparce,fast,Desenrollar,14,12.9,10
206-dunsparce,main,Excavar,100,-10.6,21.3
206-dunsparce,main,Taladradora,80,-17.9,28.6
206-dunsparce,main,Avalancha,80,-18.5,29.6
207-gligar,fast,Corte Furia,3,15,7.5
207-gligar,fast,Ataque Ala,8,11.3,12
207-gligar,main,Excavar,100,-10.6,25.5
207-gligar,main,Golpe Aéreo,55,-13.8,27.5
207-gligar,main,Tajo Umbrío,50,-15,22.7
207-gligar,main,Frustración Shadow,10,-16.5,5
207-gligar,main,Retribución Purified,35,-47.1,50
472-gliscor,fast,Corte Furia,3,15,7.5
472-gliscor,fast,Ataque Ala,8,11.3,12
472-gliscor,main,Terremoto,140,-27.8,46.7
472-gliscor,main,Golpe Aéreo,55,-13.8,27.5
472-gliscor,main,Tajo Umbrío,50,-15,22.7
472-gliscor,main,Bucle Arena,60,-8.3,18
472-gliscor,main,Frustración Shadow,10,-16.5,5
472-gliscor,main,Retribución Purified,35,-47.1,50
209-snubbull,fast,Mordisco,6,8,12
209-snubbull,fast,Placaje,5,10,10
209-snubbull,main,Brillo Mágico,100,-14.3,34.3
209-snubbull,main,Demolición,40,-20.6,25
209-snubbull,main,Triturar,70,-10.3,21.9
209-snubbull,main,Frustración Shadow,10,-16.5,5
209-snubbull,main,Retribución Purified,35,-47.1,50
210-granbull,fast,Mordisco,6,8,12
210-granbull,fast,Alarido,12,12.7,10.9
210-granbull,fast,Encanto,20,7.3,16
210-granbull,main,Carantoña,90,-17.2,37.2
210-granbull,main,A Bocajarro,100,-43.5,43.5
210-granbull,main,Triturar,70,-10.3,21.9
210-granbull,main,Frustración Shadow,10,-16.5,5
210-granbull,main,Retribución Purified,35,-47.1,50
211-qwilfish,fast,Pistola Agua,5,10,12
211-qwilfish,fast,Picotazo Veneno,5,11.7,10
211-qwilfish,main,Rayo Hielo,90,-15.2,27.3
211-qwilfish,main,Acua Cola,50,-17.4,31.6
211-qwilfish,main,Onda Tóxica,110,-31.3,41.3
211-qwilfish,main,Bomba Ácida,20,-16.7,8
211-qwilfish,main,Aguijón Letal,50,-15,22.7
213-shuckle,fast,Lanzarrocas,12,7.8,16
213-shuckle,fast,Estoicismo,15,10,12
213-shuckle,main,Roca Afilada,100,-43.5,52.2
213-shuckle,main,Pedrada,50,-15.7,28.6
213-shuckle,main,Giro Bola,80,-15.2,24.2
213-shuckle,main,Frustración Shadow,10,-16.5,5
213-shuckle,main,Retribución Purified,35,-47.1,50
214-heracross,fast,Contraataque,12,8.9,16
214-heracross,fast,Estoicismo,15,10,12
214-heracross,main,Megacuerno,110,-45.5,60
214-heracross,main,Terremoto,140,-27.8,38.9
214-heracross,main,A Bocajarro,100,-43.5,52.2
214-heracross,main,Pedrada,50,-15.7,23.8
215-sneasel,fast,Canto Helado,12,10,12
215-sneasel,fast,Finta,10,10,13.3
215-sneasel,main,Puño Hielo,50,-17.4,31.6
215-sneasel,main,Alud,90,-18.5,40
215-sneasel,main,Juego Sucio,70,-25,42
215-sneasel,main,Frustración Shadow,10,-16.5,5
215-sneasel,main,Retribución Purified,35,-47.1,50
461-weavile,fast,Canto Helado,12,10,12
461-weavile,fast,Finta,10,10,13.3
461-weavile,fast,Alarido,12,12.7,13.1
461-weavile,main,Onda Certera,140,-28.6,40
461-weavile,main,Alud,90,-18.5,40
461-weavile,main,Juego Sucio,70,-25,42
461-weavile,main,Frustración Shadow,10,-16.5,5
461-weavile,main,Retribución Purified,35,-47.1,50
216-teddiursa,fast,Lengüetazo,5,12,10
216-teddiursa,fast,Arañazo,6,8,14.4
216-teddiursa,main,Tajo Cruzado,50,-33.3,33.3
216-teddiursa,main,Carantoña,90,-17.2,31
216-teddiursa,main,Triturar,70,-10.3,21.9
216-teddiursa,main,Frustración Shadow,10,-16.5,6
216-teddiursa,main,Retribución Purified,35,-47.1,60
217-ursaring,fast,Garra Umbría,9,8.6,12.9
217-ursaring,fast,Garra Metal,8,10,11.4
217-ursaring,fast,Contraataque,12,8.9,13.3
217-ursaring,main,Hiperrayo,150,-26.3,47.4
217-ursaring,main,Carantoña,90,-17.2,31
217-ursaring,main,A Bocajarro,100,-43.5,43.5
217-ursaring,main,Frustración Shadow,10,-16.5,6
217-ursaring,main,Retribución Purified,35,-47.1,60
901-ursaluna,fast,Placaje,5,10,12
901-ursaluna,fast,Golpe Roca,15,7.7,11.5
901-ursaluna,main,Golpe Aéreo,55,-13.8,22.9
901-ursaluna,main,Puño Trueno,45,-18.3,25
901-ursaluna,main,Puño Fuego,55,-15,25
901-ursaluna,main,Fuerza Equina Elite TM,110,-62.5,82.5
218-slugma,fast,Ascuas,10,10,12
218-slugma,fast,Lanzarrocas,12,7.8,13.3
218-slugma,main,Avalancha,80,-18.5,29.6
218-slugma,main,Nitrocarga,70,-8.7,22.1
218-slugma,main,Pirotecnia,70,-19.2,32.3
219-magcargo,fast,Ascuas,10,10,12
219-magcargo,fast,Lanzarrocas,12,7.8,16
219-magcargo,fast,Calcinación,29,8.7,15.1
219-magcargo,main,Roca Afilada,100,-43.5,52.2
219-magcargo,main,Onda Ígnea,95,-33.3,38
219-magcargo,main,Sofoco,160,-25,48
219-magcargo,main,Tumba Rocas,70,-15.6,26.3
220-swinub,fast,Placaje,5,10,10
220-swinub,fast,Nieve Polvo,6,15,7.2
220-swinub,main,Avalancha,80,-18.5,29.6
220-swinub,main,Viento Hielo,60,-10,21.8
220-swinub,main,Golpe Cuerpo,50,-17.4,26.3
220-swinub,main,Frustración Shadow,10,-16.5,5
220-swinub,main,Retribución Purified,35,-47.1,50
221-piloswine,fast,Canto Helado,12,10,12
221-piloswine,fast,Nieve Polvo,6,15,7.2
221-piloswine,main,Roca Afilada,100,-43.5,43.5
221-piloswine,main,Terratemblor,80,-14.3,27.4
221-piloswine,main,Alud,90,-18.5,40
221-piloswine,main,Fuerza Equina,110,-62.5,82.5
221-piloswine,main,Frustración Shadow,10,-16.5,5
221-piloswine,main,Retribución Purified,35,-47.1,50
473-mamoswine,fast,Bofetón Lodo,18,8.6,15.4
473-mamoswine,fast,Nieve Polvo,6,15,7.2
473-mamoswine,main,Roca Afilada,100,-43.5,43.5
473-mamoswine,main,Terratemblor,80,-14.3,27.4
473-mamoswine,main,Alud,90,-18.5,40
473-mamoswine,main,Poder Pasado Elite TM,70,-9.4,20
473-mamoswine,main,Fuerza Equina,110,-62.5,82.5
473-mamoswine,main,Frustración Shadow,10,-16.5,5
473-mamoswine,main,Retribución Purified,35,-47.1,50
222-corsola,fast,Placaje,5,10,10
222-corsola,fast,Burbuja,12,11.7,12
222-corsola,main,Rayo Burbuja,45,-17.4,28.4
222-corsola,main,Joya de Luz,80,-17.2,33.1
222-corsola,main,Pedrada,50,-15.7,28.6
223-remoraid,fast,Disparo Lodo,5,11.7,8.3
223-remoraid,fast,Pistola Agua,5,10,12
223-remoraid,main,Hidropulso,70,-15.6,26.3
223-remoraid,main,Rayo Aurora,80,-14.1,22.5
223-remoraid,main,Pedrada,50,-15.7,23.8
224-octillery,fast,Disparo Lodo,5,11.7,8.3
224-octillery,fast,Pistola Agua,5,10,12
224-octillery,fast,Fijar Blanco,1,20,3.3
224-octillery,main,Lanzamugre,130,-32.3,41.9
224-octillery,main,Hidropulso,70,-15.6,26.3
224-octillery,main,Rayo Aurora,80,-14.1,22.5
224-octillery,main,Bomba Ácida,20,-16.7,6.7
224-octillery,main,Pulpocañón,50,-21.7,26.1
225-delibird,fast,Presente,5,15.4,3.8
225-delibird,main,Puño Hielo,50,-17.4,31.6
225-delibird,main,Golpe Aéreo,55,-13.8,27.5
225-delibird,main,Viento Hielo,60,-10,21.8
225-delibird,main,Frustración Shadow,10,-16.5,5
225-delibird,main,Retribución Purified,35,-47.1,50
458-mantyke,fast,Placaje,5,10,10
458-mantyke,fast,Burbuja,12,11.7,12
458-mantyke,main,Rayo Hielo,90,-15.2,27.3
458-mantyke,main,Golpe Aéreo,55,-13.8,27.5
458-mantyke,main,Hidropulso,70,-15.6,26.3
226-mantine,fast,Ataque Ala,8,11.3,12
226-mantine,fast,Burbuja,12,11.7,12
226-mantine,fast,Semilladora,8,12.7,7.3
226-mantine,main,Rayo Hielo,90,-15.2,27.3
226-mantine,main,Golpe Aéreo,55,-13.8,27.5
226-mantine,main,Hidropulso,70,-15.6,26.3
226-mantine,main,Rayo Burbuja,45,-17.4,28.4
227-skarmory,fast,Ala de Acero,11,7.5,16.5
227-skarmory,fast,Tajo Aéreo,14,8.3,14
227-skarmory,main,Foco Resplandor,100,-37,44.4
227-skarmory,main,Pájaro Osado,130,-50,78
227-skarmory,main,Ataque Aéreo,80,-25,48
227-skarmory,main,Frustración Shadow,10,-16.5,5
227-skarmory,main,Retribución Purified,35,-47.1,50
228-houndour,fast,Ascuas,10,10,12
228-houndour,fast,Finta,10,10,13.3
228-houndour,main,Pulso Umbrío,80,-16.7,32
228-houndour,main,Lanzallamas,70,-22.7,38.2
228-houndour,main,Triturar,70,-10.3,26.3
228-houndour,main,Frustración Shadow,10,-16.5,5
228-houndour,main,Retribución Purified,35,-47.1,50
229-houndoom,fast,Colmillo Ígneo,12,8.9,16
229-houndoom,fast,Alarido,12,12.7,13.1
229-houndoom,main,Lanzallamas,70,-22.7,38.2
229-houndoom,main,Llamarada,140,-23.8,40
229-houndoom,main,Triturar,70,-10.3,26.3
229-houndoom,main,Juego Sucio,70,-25,42
229-houndoom,main,Frustración Shadow,10,-16.5,5
229-houndoom,main,Retribución Purified,35,-47.1,50
231-phanpy,fast,Placaje,5,10,10
231-phanpy,fast,Golpe Roca,15,7.7,11.5
231-phanpy,main,Avalancha,80,-18.5,29.6
231-phanpy,main,Terratemblor,80,-14.3,27.4
231-phanpy,main,Golpe Cuerpo,50,-17.4,26.3
232-donphan,fast,Placaje,5,10,10
232-donphan,fast,Contraataque,12,8.9,13.3
232-donphan,fast,Bofetón Lodo,18,8.6,15.4
232-donphan,fast,Encanto,20,7.3,13.3
232-donphan,main,Terremoto,140,-27.8,46.7
232-donphan,main,Carantoña,90,-17.2,31
232-donphan,main,Cuerpo Pesado,70,-23.8,33.3
232-donphan,main,Golpe Cuerpo,50,-17.4,26.3
234-stantler,fast,Placaje,5,10,12
234-stantler,fast,Cabezazo Zen,12,9.1,10.9
234-stantler,main,Megacuerno,110,-45.5,50
234-stantler,main,Pisotón,55,-29.4,38.8
234-stantler,main,Voltio Cruel,90,-19.2,34.6
234-stantler,main,Frustración Shadow,10,-16.5,6
234-stantler,main,Retribución Purified,35,-47.1,60
235-smeargle,fast,Placaje Legacy,5,10,12
235-smeargle,main,Combate Legacy,35,0,19.1
241-miltank,fast,Placaje,5,10,12
241-miltank,fast,Cabezazo Zen,12,9.1,10.9
241-miltank,fast,Desenrollar,14,12.9,10
241-miltank,main,Pisotón,55,-29.4,38.8
241-miltank,main,Golpe Cuerpo,50,-17.4,31.6
241-miltank,main,Giro Bola,80,-15.2,24.2
241-miltank,main,Rayo Hielo,90,-15.2,27.3
241-miltank,main,Rayo,80,-20,32
243-raikou,fast,Impactrueno,5,13.3,10
243-raikou,fast,Voltiocambio,14,13.1,10.5
243-raikou,main,Bola Sombra,100,-16.7,33.3
243-raikou,main,Trueno,100,-41.7,50
243-raikou,main,Rayo,80,-20,38.4
243-raikou,main,Voltio Cruel,90,-19.2,41.5
243-raikou,main,Frustración Shadow,10,-16.5,5
243-raikou,main,Retribución Purified,35,-47.1,50
244-entei,fast,Colmillo Ígneo,12,8.9,16
244-entei,fast,Giro Fuego,14,9.1,15.3
244-entei,main,Lanzallamas,70,-22.7,38.2
244-entei,main,Cabeza de Hierro,60,-26.3,31.6
244-entei,main,Llamarada,140,-23.8,40
244-entei,main,Sofoco,160,-25,48
244-entei,main,Nitrocarga,70,-8.7,22.1
244-entei,main,Frustración Shadow,10,-16.5,5
244-entei,main,Retribución Purified,35,-47.1,50
245-suicune,fast,Paranormal,12,10.9,10.9
245-suicune,fast,Alarido,12,12.7,10.9
245-suicune,fast,Colmillo Hielo,12,13.3,8
245-suicune,fast,Poder Oculto Elite TM,15,10,10
245-suicune,main,Rayo Hielo,90,-15.2,27.3
245-suicune,main,Rayo Burbuja,45,-17.4,28.4
245-suicune,main,Hidropulso,70,-15.6,26.3
245-suicune,main,Hidrobomba,130,-30.3,47.3
245-suicune,main,Frustración Shadow,10,-16.5,5
245-suicune,main,Retribución Purified,35,-47.1,50
246-larvitar,fast,Mordisco,6,8,12
246-larvitar,fast,Golpe Roca,15,7.7,11.5
246-larvitar,main,Poder Pasado,70,-9.4,24
246-larvitar,main,Pisotón,55,-29.4,32.4
246-larvitar,main,Triturar,70,-10.3,21.9
246-larvitar,main,Frustración Shadow,10,-16.5,5
246-larvitar,main,Retribución Purified,35,-47.1,50
247-pupitar,fast,Mordisco,6,8,12
247-pupitar,fast,Golpe Roca,15,7.7,11.5
247-pupitar,main,Excavar,100,-10.6,25.5
247-pupitar,main,Poder Pasado,70,-9.4,24
247-pupitar,main,Triturar,70,-10.3,21.9
247-pupitar,main,Frustración Shadow,10,-16.5,5
247-pupitar,main,Retribución Purified,35,-47.1,50
248-tyranitar,fast,Mordisco,6,8,14.4
248-tyranitar,fast,Cola Férrea,15,6.4,13.6
248-tyranitar,fast,Antiaéreo Elite TM,16,6.7,16
248-tyranitar,main,Roca Afilada,100,-43.5,52.2
248-tyranitar,main,Llamarada,140,-23.8,33.3
248-tyranitar,main,Triturar,70,-10.3,26.3
248-tyranitar,main,Frustración Shadow,10,-16.5,5
248-tyranitar,main,Retribución Purified,35,-47.1,50
249-lugia,fast,Cola Dragón,15,8.2,13.6
249-lugia,fast,Paranormal,12,10.9,13.1
249-lugia,main,Hidrobomba,130,-30.3,39.4
249-lugia,main,Ataque Aéreo,80,-25,48
249-lugia,main,Premonición,120,-37,53.3
249-lugia,main,Aerochorro Elite TM,180,-29.4,63.5
250-ho-oh,fast,Ala de Acero,11,7.5,13.8
250-ho-oh,fast,Paranormal,12,10.9,10.9
250-ho-oh,fast,Poder Oculto,15,10,10
250-ho-oh,fast,Calcinación,29,8.7,15.1
250-ho-oh,main,Llamarada,140,-23.8,40
250-ho-oh,main,Rayo Solar,180,-20.4,36.7
250-ho-oh,main,Pájaro Osado,130,-50,78
250-ho-oh,main,Terremoto Elite TM,140,-27.8,38.9
250-ho-oh,main,Fuego Sagrado Elite TM,120,-38.5,55.4
250-ho-oh,main,Frustración Shadow,10,-16.5,5
250-ho-oh,main,Retribución Purified,35,-47.1,50
251-celebi,fast,Confusión,20,9.4,15
251-celebi,fast,Rayo Carga,8,13.6,7.3
251-celebi,fast,Hoja Mágica Elite TM,16,11.4,13.7
251-celebi,main,Hiperrayo,150,-26.3,39.5
251-celebi,main,Brillo Mágico,100,-14.3,28.6
251-celebi,main,Psíquico,90,-17.9,38.6
251-celebi,main,Bomba Germen,55,-15.7,31.4
251-celebi,main,Lluevehojas,130,-40,62.4
252-treecko,fast,Destructor,7,10,11.7
252-treecko,fast,Semilladora,8,12.7,8.7
252-treecko,main,Golpe Aéreo,55,-13.8,22.9
252-treecko,main,Hierba Lazo,90,-19.2,41.5
252-treecko,main,Energibola,90,-12.8,27.7
253-grovyle,fast,Ataque Rápido,8,12.5,10
253-grovyle,fast,Semilladora,8,12.7,8.7
253-grovyle,main,Golpe Aéreo,55,-13.8,22.9
253-grovyle,main,Hoja Aguda,70,-13.8,35
253-grovyle,main,Hierba Lazo,90,-19.2,41.5
254-sceptile,fast,Corte Furia,3,15,7.5
254-sceptile,fast,Semilladora,8,12.7,8.7
254-sceptile,main,Terremoto,140,-27.8,38.9
254-sceptile,main,Golpe Aéreo,55,-13.8,22.9
254-sceptile,main,Hoja Aguda,70,-13.8,35
254-sceptile,main,Planta Feroz Elite TM,100,-19.2,46.2
254-sceptile,main,Garra Dragón,50,-19.4,29.4
255-torchic,fast,Ascuas,10,10,12
255-torchic,fast,Arañazo,6,8,12
255-torchic,main,Lanzallamas,70,-22.7,38.2
255-torchic,main,Tumba Rocas,70,-15.6,21.9
255-torchic,main,Nitrocarga,70,-8.7,22.1
255-torchic,main,Frustración Shadow,10,-16.5,5
255-torchic,main,Retribución Purified,35,-47.1,50
256-combusken,fast,Ascuas,10,10,12
256-combusken,fast,Picotazo,10,10,10
256-combusken,main,Lanzallamas,70,-22.7,38.2
256-combusken,main,Avalancha,80,-18.5,29.6
256-combusken,main,Nitrocarga,70,-8.7,22.1
256-combusken,main,Frustración Shadow,10,-16.5,5
256-combusken,main,Retribución Purified,35,-47.1,50
257-blaziken,fast,Contraataque,12,8.9,16
257-blaziken,fast,Giro Fuego,14,9.1,15.3
257-blaziken,main,Onda Certera,140,-28.6,48
257-blaziken,main,Pájaro Osado,130,-50,65
257-blaziken,main,Sofoco,160,-25,48
257-blaziken,main,Patada Ígnea,45,-27.5,45
257-blaziken,main,Roca Afilada Elite TM,100,-43.5,43.5
257-blaziken,main,Anillo Ígneo Elite TM,110,-15.2,40
257-blaziken,main,Frustración Shadow,10,-16.5,5
257-blaziken,main,Retribución Purified,35,-47.1,50
258-mudkip,fast,Placaje,5,10,10
258-mudkip,fast,Pistola Agua,5,10,12
258-mudkip,main,Residuos,50,-15.7,23.8
258-mudkip,main,Excavar,100,-10.6,21.3
258-mudkip,main,Pisotón,55,-29.4,32.4
258-mudkip,main,Frustración Shadow,10,-16.5,5
258-mudkip,main,Retribución Purified,35,-47.1,50
259-marshtomp,fast,Disparo Lodo,5,11.7,10
259-marshtomp,fast,Pistola Agua,5,10,12
259-marshtomp,main,Residuos,50,-15.7,23.8
259-marshtomp,main,Bomba Fango,55,-14.3,28.7
259-marshtomp,main,Surf,65,-29.4,45.9
259-marshtomp,main,Frustración Shadow,10,-16.5,5
259-marshtomp,main,Retribución Purified,35,-47.1,50
260-swampert,fast,Disparo Lodo,5,11.7,10
260-swampert,fast,Pistola Agua,5,10,12
260-swampert,main,Terremoto,140,-27.8,46.7
260-swampert,main,Onda Tóxica,110,-31.3,34.4
260-swampert,main,Surf,65,-29.4,45.9
260-swampert,main,Agua Lodosa,50,-15,27.3
260-swampert,main,Hidrocañón Elite TM,90,-26.3,56.8
260-swampert,main,Frustración Shadow,10,-16.5,5
260-swampert,main,Retribución Purified,35,-47.1,50
261-poochyena,fast,Placaje,5,10,10
261-poochyena,fast,Alarido,12,12.7,13.1
261-poochyena,main,Excavar,100,-10.6,21.3
261-poochyena,main,Colmillo Veneno,35,-19.4,20.6
261-poochyena,main,Triturar,70,-10.3,26.3
261-poochyena,main,Frustración Shadow,10,-16.5,5
261-poochyena,main,Retribución Purified,35,-47.1,50
262-mightyena,fast,Mordisco,6,8,14.4
262-mightyena,fast,Colmillo Ígneo,12,8.9,13.3
262-mightyena,fast,Colmillo Rayo,12,13.3,10
262-mightyena,fast,Colmillo Hielo,12,13.3,8
262-mightyena,main,Colmillo Veneno,35,-19.4,20.6
262-mightyena,main,Carantoña,90,-17.2,31
262-mightyena,main,Triturar,70,-10.3,26.3
262-mightyena,main,Frustración Shadow,10,-16.5,5
262-mightyena,main,Retribución Purified,35,-47.1,50
263-zigzagoon,fast,Placaje,5,10,12
263-zigzagoon,fast,Golpe Roca,15,7.7,11.5
263-zigzagoon,main,Excavar,100,-10.6,21.3
263-zigzagoon,main,Rayo,80,-20,32
263-zigzagoon,main,Hierba Lazo,90,-19.2,34.6
263-zigzagoon,main,Frustración Shadow,10,-16.5,6
263-zigzagoon,main,Retribución Purified,35,-47.1,60
264-linoone,fast,Garra Umbría,9,8.6,12.9
264-linoone,fast,Placaje,5,10,12
264-linoone,main,Excavar,100,-10.6,21.3
264-linoone,main,Trueno,100,-41.7,41.7
264-linoone,main,Hierba Lazo,90,-19.2,34.6
264-linoone,main,Frustración Shadow,10,-16.5,6
264-linoone,main,Retribución Purified,35,-47.1,60
265-wurmple,fast,Picadura,5,12,12
265-wurmple,fast,Placaje,5,10,10
265-wurmple,main,Combate,35,0,15.9
266-silcoon,fast,Picadura,5,12,12
266-silcoon,fast,Picotazo Veneno,5,11.7,8.3
266-silcoon,main,Combate,35,0,15.9
268-cascoon,fast,Picadura,5,12,12
268-cascoon,fast,Picotazo Veneno,5,11.7,8.3
268-cascoon,main,Combate,35,0,15.9
267-beautifly,fast,Acoso,10,12.7,10.9
267-beautifly,fast,Estoicismo,15,10,12
267-beautifly,main,Zumbido,100,-13.5,32.4
267-beautifly,main,Aire Afilado,60,-18.5,26.7
267-beautifly,main,Viento Plata,70,-8.9,22.7
269-dustox,fast,Confusión,20,9.4,12.5
269-dustox,fast,Estoicismo,15,10,12
269-dustox,main,Zumbido,100,-13.5,32.4
269-dustox,main,Bomba Lodo,80,-21.7,41.7
269-dustox,main,Viento Plata,70,-8.9,22.7
270-lotad,fast,Hoja Afilada,13,7,15.6
270-lotad,fast,Pistola Agua,5,10,12
270-lotad,main,Rayo Burbuja,45,-17.4,28.4
270-lotad,main,Energibola,90,-12.8,27.7
271-lombre,fast,Hoja Afilada,13,7,15.6
271-lombre,fast,Burbuja,12,11.7,12
